name,ligID,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_vina_dsx,consensus
ZINC000000004568,lig0868,target001,autodock,-7.060,target001,autodock,-77.120,0.604,True
ZINC000000004577,lig0869,target001,vina,-7.653,target001,autodock,-112.258,2.569,False
ZINC000000004583,lig0870,target001,autodock,-8.948,target001,autodock,-99.818,0.000,True
ZINC000000004597,lig0871,target001,vina,-4.903,target001,vina,-74.582,18.617,False
ZINC000000004608,lig0872,target001,dock,-7.686,target001,autodock,-79.624,5.241,False
ZINC000000004609,lig0873,target001,dock,-6.865,target001,dock,-81.980,20.596,False
ZINC000000004618,lig0874,target001,vina,-7.384,target001,dock,-82.363,19.733,False
ZINC000000004623,lig0875,target001,autodock,-8.115,target001,autodock,-92.704,0.000,True
ZINC000000004640,lig0876,target001,autodock,-6.352,target001,dock,-69.423,4.507,False
ZINC000000004641,lig0877,target001,autodock,-8.714,target001,vina,-101.181,5.053,False
ZINC000000004667,lig0878,target001,dock,-6.735,target001,vina,-72.882,7.377,False
ZINC000000004683,lig0879,target001,vina,-6.476,target001,vina,-87.751,6.403,False
ZINC000000004689,lig0880,target001,dock,-8.229,target001,autodock,-89.628,7.069,False
ZINC000000004695,lig0881,target001,autodock,-8.031,target001,autodock,-97.357,0.000,True
ZINC000000004710,lig0882,target001,autodock,-6.118,target001,autodock,-68.517,3.719,False
ZINC000000004717,lig0883,target001,vina,-7.120,target001,dock,-83.384,19.687,False
ZINC000000004722,lig0884,target001,vina,-7.809,target001,vina,-102.363,0.000,True
ZINC000000004724,lig0885,target001,autodock,-9.817,target001,autodock,-88.907,1.031,True
ZINC000000004726,lig0886,target001,autodock,-5.292,target001,dock,-57.488,1.469,True
ZINC000000004728,lig0887,target001,vina,-5.975,target001,autodock,-87.731,6.799,False
ZINC000000004734,lig0888,target001,vina,-6.972,target001,vina,-95.741,2.014,False
ZINC000000004737,lig0889,target001,vina,-6.542,target001,autodock,-72.441,20.854,False
ZINC000000004749,lig0890,target001,autodock,-8.828,target001,autodock,-95.121,0.000,True
ZINC000000004762,lig0891,target001,vina,-7.247,target001,vina,-82.172,0.000,True
ZINC000000004776,lig0892,target001,autodock,-6.612,target001,autodock,-88.546,14.684,False
ZINC000000004778,lig0893,target001,autodock,-8.924,target001,autodock,-99.155,0.892,True
ZINC000000004779,lig0894,target001,vina,-6.581,target001,vina,-108.095,3.606,False
ZINC000000004783,lig0895,target001,vina,-7.864,target001,vina,-77.885,0.000,True
ZINC000000004785,lig0896,target001,autodock,-10.067,target001,autodock,-91.526,3.527,False
ZINC000000004791,lig0897,target001,vina,-8.044,target001,autodock,-101.511,4.849,False
ZINC000000004810,lig0898,target001,vina,-11.073,target001,vina,-130.036,0.000,True
ZINC000000004816,lig0899,target001,autodock,-5.796,target001,autodock,-62.725,3.953,False
ZINC000000004840,lig0900,target001,autodock,-8.541,target001,autodock,-88.719,1.402,True
ZINC000000004841,lig0901,target001,vina,-6.107,target001,vina,-68.411,0.000,True
ZINC000000004861,lig0902,target001,autodock,-5.787,target001,autodock,-88.831,0.000,True
ZINC000000004875,lig0903,target001,autodock,-8.985,target001,vina,-103.523,2.737,False
ZINC000000004880,lig0904,target001,vina,-5.583,target001,vina,-71.070,22.017,False
ZINC000000004882,lig0905,target001,vina,-8.093,target001,autodock,-82.981,6.519,False
ZINC000000004886,lig0906,target001,vina,-7.554,target001,autodock,-108.156,1.187,True
ZINC000000004888,lig0907,target001,vina,-4.860,target001,vina,-56.445,13.448,False
ZINC000000004918,lig0908,target001,vina,-7.437,target001,autodock,-79.716,4.177,False
ZINC000000004928,lig0909,target001,autodock,-6.834,target001,dock,-75.811,19.765,False
ZINC000000004931,lig0910,target001,autodock,-7.897,target001,autodock,-102.407,3.235,False
ZINC000000004935,lig0911,target001,vina,-8.531,target001,vina,-83.720,3.068,False
ZINC000000004949,lig0912,target001,autodock,-5.246,target001,dock,-69.666,23.571,False
ZINC000000004957,lig0913,target001,autodock,-6.376,target001,dock,-74.486,3.545,False
ZINC000000004982,lig0914,target001,autodock,-8.165,target001,vina,-97.460,7.106,False
ZINC000000004996,lig0915,target001,autodock,-9.254,target001,vina,-111.516,4.999,False
ZINC000000005006,lig0916,target001,autodock,-6.706,target001,autodock,-88.964,6.865,False
ZINC000000005014,lig0917,target001,autodock,-8.502,target001,autodock,-93.674,2.343,False
ZINC000000005023,lig0918,target001,vina,-8.445,target001,vina,-98.863,5.324,False
ZINC000000005039,lig0919,target001,vina,-8.443,target001,vina,-99.234,3.211,False
ZINC000000005048,lig0920,target001,vina,-8.383,target001,vina,-89.244,2.753,False
ZINC000000005051,lig0921,target001,autodock,-8.474,target001,autodock,-108.960,0.000,True
ZINC000000005053,lig0922,target001,vina,-6.177,target001,autodock,-88.097,7.343,False
ZINC000000005057,lig0923,target001,vina,-9.145,target001,vina,-101.574,0.000,True
ZINC000000005067,lig0924,target001,vina,-7.046,target001,autodock,-76.463,2.096,False
ZINC000000005108,lig0925,target001,vina,-7.612,target001,vina,-102.421,0.000,True
ZINC000000005122,lig0926,target001,vina,-6.914,target001,autodock,-100.001,3.269,False
ZINC000000005129,lig0927,target001,vina,-6.195,target001,autodock,-67.170,3.048,False
ZINC000000005142,lig0928,target001,vina,-7.253,target001,autodock,-75.447,4.587,False
ZINC000000005148,lig0929,target001,autodock,-8.099,target001,autodock,-95.057,4.806,False
ZINC000000005152,lig0930,target001,vina,-4.522,target001,vina,-59.592,2.790,False
ZINC000000005155,lig0931,target001,dock,-7.593,target001,dock,-93.226,0.000,True
ZINC000000005160,lig0932,target001,vina,-8.315,target001,vina,-75.082,20.262,False
ZINC000000005171,lig0933,target001,vina,-6.071,target001,dock,-71.951,21.147,False
ZINC000000005196,lig0934,target001,autodock,-7.616,target001,autodock,-99.935,3.148,False
ZINC000000005200,lig0935,target001,autodock,-6.296,target001,vina,-73.706,20.108,False
ZINC000000005213,lig0936,target001,vina,-7.155,target001,autodock,-85.321,3.035,False
ZINC000000005234,lig0937,target001,autodock,-8.561,target001,autodock,-85.150,0.000,True
ZINC000000005245,lig0938,target001,dock,-5.760,target001,dock,-71.535,4.076,False
ZINC000000005251,lig0939,target001,autodock,-7.689,target001,autodock,-87.448,0.000,True
ZINC000000005253,lig0940,target001,autodock,-8.779,target001,autodock,-101.118,2.762,False
ZINC000000005282,lig0941,target001,dock,-8.849,target001,dock,-94.704,0.000,True
ZINC000000005286,lig0942,target001,autodock,-7.162,target001,autodock,-94.886,4.813,False
ZINC000000005291,lig0943,target001,vina,-8.617,target001,autodock,-89.450,4.938,False
ZINC000000005293,lig0944,target001,vina,-6.746,target001,vina,-81.606,3.360,False
ZINC000000005304,lig0945,target001,dock,-7.469,target001,dock,-89.513,20.455,False
ZINC000000005312,lig0946,target001,vina,-7.024,target001,autodock,-80.209,20.655,False
ZINC000000005319,lig0947,target001,vina,-7.865,target001,autodock,-98.490,5.850,False
ZINC000000005321,lig0948,target001,autodock,-7.882,target001,autodock,-112.692,0.000,True
ZINC000000005324,lig0949,target001,autodock,-7.817,target001,autodock,-92.754,0.490,True
ZINC000000005327,lig0950,target001,autodock,-7.822,target001,autodock,-70.679,10.591,False
ZINC000000005355,lig0951,target001,autodock,-6.527,target001,autodock,-84.541,4.249,False
ZINC000000005359,lig0952,target001,vina,-6.293,target001,autodock,-76.428,3.289,False
ZINC000000005370,lig0953,target001,vina,-8.584,target001,vina,-98.254,0.000,True
ZINC000000005395,lig0954,target001,vina,-8.248,target001,vina,-104.505,5.311,False
ZINC000000005411,lig0955,target001,vina,-7.319,target001,autodock,-98.170,7.104,False
ZINC000000005428,lig0956,target001,vina,-7.073,target001,vina,-91.962,1.999,True
ZINC000000005432,lig0957,target001,dock,-7.401,target001,dock,-78.227,0.000,True
ZINC000000005437,lig0958,target001,vina,-8.936,target001,vina,-93.726,4.390,False
ZINC000000005449,lig0959,target001,vina,-7.696,target001,autodock,-85.735,3.887,False
ZINC000000005454,lig0960,target001,autodock,-7.902,target001,autodock,-100.033,3.216,False
ZINC000000005473,lig0961,target001,vina,-5.282,target001,dock,-65.615,19.754,False
ZINC000000005492,lig0962,target001,autodock,-7.122,target001,vina,-82.251,4.171,False
ZINC000000005501,lig0963,target001,vina,-6.327,target001,vina,-73.373,2.444,False
ZINC000000005505,lig0964,target001,vina,-6.834,target001,dock,-84.394,19.478,False
ZINC000000005512,lig0965,target001,vina,-7.463,target001,dock,-82.018,1.273,True
ZINC000000005515,lig0966,target001,vina,-9.187,target001,autodock,-103.639,2.867,False
ZINC000000005516,lig0967,target001,vina,-5.365,target001,dock,-74.544,20.439,False
ZINC000000005522,lig0968,target001,vina,-5.974,target001,autodock,-78.770,3.740,False
ZINC000000005523,lig0969,target001,dock,-9.685,target001,dock,-97.294,0.000,True
ZINC000000005541,lig0970,target001,autodock,-6.640,target001,dock,-85.974,19.226,False
ZINC000000005552,lig0971,target001,vina,-6.974,target001,vina,-92.381,0.000,True
ZINC000000005575,lig0972,target001,autodock,-6.042,target001,autodock,-61.719,16.693,False
ZINC000000005598,lig0973,target001,autodock,-9.610,target001,vina,-99.890,1.526,True
ZINC000000005602,lig0974,target001,autodock,-7.896,target001,autodock,-99.890,0.000,True
ZINC000000005605,lig0975,target001,autodock,-7.273,target001,vina,-58.308,0.188,True
ZINC000000005609,lig0976,target001,dock,-6.451,target001,dock,-81.663,0.000,True
ZINC000000005614,lig0977,target001,dock,-6.725,target001,autodock,-65.699,19.844,False
ZINC000000005626,lig0978,target001,vina,-6.846,target001,vina,-80.608,4.026,False
ZINC000000005649,lig0979,target001,autodock,-9.516,target001,autodock,-94.653,4.782,False
ZINC000000005653,lig0980,target001,vina,-8.563,target001,autodock,-89.703,1.977,True
ZINC000000005672,lig0981,target001,vina,-7.778,target001,vina,-87.730,0.000,True
ZINC000000005679,lig0982,target001,vina,-6.994,target001,vina,-85.489,7.811,False
ZINC000000005691,lig0983,target001,autodock,-8.346,target001,autodock,-102.175,0.000,True
ZINC000000005707,lig0984,target001,autodock,-6.557,target001,dock,-66.139,20.113,False
ZINC000000005718,lig0985,target001,vina,-7.600,target001,vina,-91.964,6.959,False
ZINC000000005719,lig0986,target001,vina,-6.609,target001,vina,-93.109,3.384,False
ZINC000000005744,lig0987,target001,autodock,-7.259,target001,autodock,-97.036,0.000,True
ZINC000000005793,lig0988,target001,autodock,-10.205,target001,autodock,-87.907,0.000,True
ZINC000000005795,lig0989,target001,dock,-8.455,target001,autodock,-89.949,3.148,False
ZINC000000005823,lig0990,target001,vina,-8.091,target001,vina,-109.809,5.392,False
ZINC000000005848,lig0991,target001,autodock,-7.322,target001,autodock,-91.523,0.000,True
ZINC000000005852,lig0992,target001,vina,-8.592,target001,vina,-89.795,0.000,True
ZINC000000005879,lig0993,target001,dock,-7.293,target001,vina,-93.792,3.837,False
ZINC000000005880,lig0994,target001,dock,-7.853,target001,autodock,-98.892,8.010,False
ZINC000000005885,lig0995,target001,vina,-6.213,target001,autodock,-65.857,21.068,False
ZINC000000005895,lig0996,target001,vina,-6.797,target001,vina,-92.340,0.000,True
ZINC000000005909,lig0997,target001,autodock,-9.592,target001,autodock,-85.898,0.000,True
ZINC000000005914,lig0998,target001,vina,-5.797,target001,autodock,-68.984,21.150,False
ZINC000000005921,lig0999,target001,vina,-6.856,target001,vina,-65.920,2.518,False
ZINC000000005936,lig1000,target001,autodock,-7.933,target001,autodock,-91.894,0.000,True
ZINC000000005945,lig1001,target001,vina,-8.106,target001,vina,-73.474,0.000,True
ZINC000000005957,lig1002,target001,autodock,-5.882,target001,vina,-71.127,28.522,False
ZINC000000005966,lig1003,target001,autodock,-8.907,target001,vina,-88.327,4.887,False
ZINC000000005970,lig1004,target001,dock,-5.044,target001,dock,-66.408,4.432,False
ZINC000000005985,lig1005,target001,autodock,-7.059,target001,vina,-84.853,16.096,False
ZINC000000005988,lig1006,target001,autodock,-9.396,target001,autodock,-107.498,4.728,False
ZINC000000005993,lig1007,target001,autodock,-9.101,target001,autodock,-96.138,7.787,False
ZINC000000005994,lig1008,target001,autodock,-8.540,target001,autodock,-96.578,0.014,True
ZINC000000006000,lig1009,target001,autodock,-7.877,target001,autodock,-81.623,4.332,False
ZINC000000006004,lig1010,target001,autodock,-6.727,target001,dock,-77.360,20.626,False
ZINC000000006016,lig1011,target001,vina,-7.177,target001,vina,-102.237,3.896,False
ZINC000000006024,lig1012,target001,vina,-6.320,target001,autodock,-91.099,22.524,False
ZINC000000006038,lig1013,target001,autodock,-7.822,target001,autodock,-76.998,5.946,False
ZINC000000006050,lig1014,target001,autodock,-6.777,target001,autodock,-94.459,0.000,True
ZINC000000006079,lig1015,target001,autodock,-7.820,target001,autodock,-102.360,0.000,True
ZINC000000006094,lig1016,target001,dock,-8.812,target001,dock,-107.646,3.530,False
ZINC000000006104,lig1017,target001,vina,-7.152,target001,vina,-75.315,0.000,True
ZINC000000006138,lig1018,target001,vina,-7.161,target001,vina,-91.029,4.365,False
ZINC000000006149,lig1019,target001,vina,-6.750,target001,autodock,-97.040,4.347,False
ZINC000000006156,lig1020,target001,autodock,-8.210,target001,autodock,-91.719,4.512,False
ZINC000000006157,lig1021,target001,vina,-9.684,target001,dock,-88.706,4.608,False
ZINC000000006164,lig1022,target001,vina,-5.163,target001,autodock,-58.854,23.109,False
ZINC000000006168,lig1023,target001,vina,-8.231,target001,vina,-103.308,0.000,True
ZINC000000006169,lig1024,target001,autodock,-8.386,target001,autodock,-91.230,7.458,False
ZINC000000006178,lig1025,target001,autodock,-7.591,target001,autodock,-103.504,0.000,True
ZINC000000006213,lig1026,target001,vina,-7.364,target001,dock,-66.479,20.286,False
ZINC000000006220,lig1027,target001,vina,-6.234,target001,dock,-77.721,20.999,False
ZINC000000006223,lig1028,target001,autodock,-5.867,target001,autodock,-94.598,0.000,True
ZINC000000006227,lig1029,target001,autodock,-7.250,target001,autodock,-93.164,0.000,True
ZINC000000006228,lig1030,target001,vina,-7.134,target001,dock,-88.047,20.453,False
ZINC000000006232,lig1031,target001,vina,-9.007,target001,autodock,-92.030,5.646,False
ZINC000000006235,lig1032,target001,dock,-5.375,target001,dock,-76.156,21.126,False
ZINC000000006251,lig1033,target001,autodock,-7.511,target001,autodock,-97.179,16.528,False
ZINC000000006255,lig1034,target001,vina,-7.920,target001,vina,-90.185,4.965,False
ZINC000000006256,lig1035,target001,autodock,-8.968,target001,autodock,-92.737,0.000,True
ZINC000000006258,lig1036,target001,autodock,-7.155,target001,vina,-91.706,20.267,False
ZINC000000006263,lig1037,target001,dock,-8.529,target001,dock,-81.113,20.647,False
ZINC000000006266,lig1038,target001,autodock,-7.463,target001,autodock,-98.733,4.320,False
ZINC000000006269,lig1039,target001,vina,-7.185,target001,vina,-91.163,4.925,False
ZINC000000006271,lig1040,target001,vina,-8.619,target001,vina,-93.710,0.000,True
ZINC000000006274,lig1041,target001,vina,-6.156,target001,autodock,-70.720,27.944,False
ZINC000000006296,lig1042,target001,dock,-6.796,target001,autodock,-73.955,0.917,True
ZINC000000006301,lig1043,target001,vina,-7.635,target001,vina,-89.291,3.289,False
ZINC000000006302,lig1044,target001,vina,-5.532,target001,vina,-74.544,0.000,True
ZINC000000006307,lig1045,target001,vina,-6.674,target001,vina,-77.479,3.287,False
ZINC000000006308,lig1046,target001,autodock,-8.361,target001,vina,-78.286,4.110,False
ZINC000000006310,lig1047,target001,autodock,-6.538,target001,autodock,-70.703,5.920,False
ZINC000000006311,lig1048,target001,vina,-7.084,target001,dock,-94.281,22.221,False
ZINC000000006321,lig1049,target001,vina,-7.391,target001,autodock,-103.387,3.410,False
ZINC000000006331,lig1050,target001,autodock,-6.115,target001,autodock,-95.675,4.303,False
ZINC000000006332,lig1051,target001,autodock,-7.883,target001,autodock,-86.708,0.000,True
ZINC000000006335,lig1052,target001,vina,-9.471,target001,autodock,-93.425,2.623,False
ZINC000000006344,lig1053,target001,autodock,-7.286,target001,autodock,-98.211,4.036,False
ZINC000000006368,lig1054,target001,autodock,-8.385,target001,autodock,-87.065,0.028,True
ZINC000000006369,lig1055,target001,vina,-7.487,target001,autodock,-84.638,7.036,False
ZINC000000006371,lig1056,target001,vina,-7.395,target001,dock,-68.320,19.419,False
ZINC000000006392,lig1057,target001,autodock,-8.227,target001,autodock,-96.384,5.448,False
ZINC000000006398,lig1058,target001,autodock,-8.684,target001,vina,-89.949,3.014,False
ZINC000000006414,lig1059,target001,vina,-6.149,target001,vina,-81.429,2.922,False
ZINC000000006421,lig1060,target001,autodock,-7.560,target001,autodock,-72.158,3.497,False
ZINC000000006427,lig1061,target001,autodock,-9.479,target001,autodock,-94.803,0.000,True
ZINC000000006428,lig1062,target001,autodock,-10.055,target001,autodock,-106.914,0.003,True
ZINC000000006437,lig1063,target001,autodock,-10.865,target001,vina,-122.578,0.001,True
ZINC000000006450,lig1064,target001,vina,-6.648,target001,autodock,-64.210,3.804,False
ZINC000000006459,lig1065,target001,vina,-6.959,target001,dock,-78.797,20.367,False
ZINC000000006471,lig1066,target001,vina,-8.154,target001,autodock,-85.845,5.964,False
ZINC000000006473,lig1067,target001,vina,-6.969,target001,dock,-85.027,19.423,False
ZINC000000006486,lig1068,target001,vina,-7.567,target001,vina,-98.208,0.000,True
ZINC000000006489,lig1069,target001,vina,-7.481,target001,autodock,-83.405,6.614,False
