name,ligID,targetID_autodock,instance_autodock,score_autodock,targetID_dock,instance_dock,score_dock,rmsd_autodock_dock,consensus
ZINC000000006787,lig1104,target001,autodock,-7.360,target001,dock,-33.615,3.344,False
ZINC000000006788,lig1105,target001,autodock,-8.600,target001,,,,False
ZINC000000006795,lig1106,target001,autodock,-7.560,target001,dock,-29.242,17.523,False
ZINC000000006806,lig1107,target001,autodock,-6.900,target001,,,,False
ZINC000000006808,lig1108,target001,autodock,-7.660,target001,dock,-31.247,6.314,False
ZINC000000006844,lig1109,target001,autodock,-7.450,target001,dock,-37.538,5.653,False
ZINC000000006846,lig1110,target001,autodock,-7.390,target001,dock,-35.261,2.868,False
ZINC000000006847,lig1111,target001,autodock,-8.040,target001,dock,-40.060,3.500,False
ZINC000000006858,lig1112,target001,autodock,-5.800,target001,dock,-27.422,16.461,False
ZINC000000006859,lig1113,target001,autodock,-6.960,target001,dock,-33.381,3.676,False
ZINC000000006860,lig1114,target001,autodock,-6.720,target001,dock,-31.813,4.695,False
ZINC000000006892,lig1115,target001,autodock,-7.250,target001,dock,-27.799,22.393,False
ZINC000000006919,lig1116,target001,autodock,-7.660,target001,dock,-37.167,8.316,False
ZINC000000006923,lig1117,target001,autodock,-8.600,target001,,,,False
ZINC000000006926,lig1118,target001,autodock,-6.900,target001,dock,-29.963,19.541,False
ZINC000000006937,lig1119,target001,autodock,-8.850,target001,,,,False
ZINC000000006956,lig1120,target001,autodock,-6.870,target001,dock,-31.892,0.611,True
ZINC000000006957,lig1121,target001,autodock,-7.630,target001,dock,-29.817,3.328,False
ZINC000000006982,lig1122,target001,autodock,-7.380,target001,dock,-32.163,24.699,False
ZINC000000006986,lig1123,target001,autodock,-5.410,target001,,,,False
ZINC000000006988,lig1124,target001,autodock,-8.490,target001,,,,False
ZINC000000006995,lig1125,target001,autodock,-6.650,target001,dock,-28.631,4.154,False
ZINC000000006998,lig1126,target001,autodock,-9.750,target001,,,,False
ZINC000000007001,lig1127,target001,autodock,-8.910,target001,dock,-39.658,4.029,False
ZINC000000007002,lig1128,target001,autodock,-8.950,target001,dock,-38.359,5.426,False
ZINC000000007003,lig1129,target001,autodock,-8.530,target001,,,,False
ZINC000000007009,lig1130,target001,autodock,-6.580,target001,dock,-31.642,15.100,False
ZINC000000007013,lig1131,target001,autodock,-6.630,target001,dock,-28.428,20.238,False
ZINC000000007027,lig1132,target001,autodock,-8.470,target001,,,,False
ZINC000000007031,lig1133,target001,autodock,-8.230,target001,dock,-34.424,6.389,False
ZINC000000007037,lig1134,target001,autodock,-7.570,target001,dock,-29.579,7.632,False
ZINC000000007041,lig1135,target001,autodock,-8.010,target001,,,,False
ZINC000000007114,lig1136,target001,autodock,-6.730,target001,dock,-31.946,3.483,False
ZINC000000007118,lig1137,target001,autodock,-7.920,target001,dock,-32.862,2.141,False
ZINC000000007131,lig1138,target001,autodock,-7.160,target001,,,,False
ZINC000000007181,lig1139,target001,autodock,-7.120,target001,dock,-33.762,21.246,False
ZINC000000007182,lig1140,target001,autodock,-6.810,target001,dock,-29.281,3.803,False
ZINC000000007218,lig1141,target001,autodock,-5.630,target001,dock,-30.408,4.704,False
ZINC000000007220,lig1142,target001,autodock,-6.760,target001,dock,-35.052,18.848,False
ZINC000000007228,lig1143,target001,autodock,-6.710,target001,dock,-36.880,3.591,False
ZINC000000007238,lig1144,target001,autodock,-7.140,target001,,,,False
ZINC000000007253,lig1145,target001,autodock,-7.300,target001,dock,-31.167,3.798,False
ZINC000000007270,lig1146,target001,autodock,-7.750,target001,,,,False
ZINC000000007280,lig1147,target001,autodock,-8.640,target001,dock,-44.209,5.447,False
ZINC000000007282,lig1148,target001,autodock,-8.090,target001,dock,-34.647,5.929,False
ZINC000000007301,lig1149,target001,autodock,-6.980,target001,dock,-29.824,5.390,False
ZINC000000007303,lig1150,target001,autodock,-7.200,target001,dock,-31.690,0.082,True
ZINC000000007322,lig1151,target001,autodock,-8.970,target001,,,,False
ZINC000000007332,lig1152,target001,autodock,-7.360,target001,dock,-35.715,0.088,True
ZINC000000007340,lig1153,target001,autodock,-8.550,target001,dock,-33.804,6.374,False
ZINC000000007341,lig1154,target001,autodock,-7.390,target001,dock,-32.157,8.040,False
ZINC000000007359,lig1155,target001,autodock,-7.750,target001,,,,False
ZINC000000007363,lig1156,target001,autodock,-8.850,target001,,,,False
ZINC000000007374,lig1157,target001,autodock,-7.680,target001,dock,-35.699,20.923,False
ZINC000000007382,lig1158,target001,autodock,-7.890,target001,,,,False
ZINC000000007410,lig1159,target001,autodock,-5.470,target001,dock,-23.348,16.801,False
ZINC000000007429,lig1160,target001,autodock,-6.250,target001,dock,-31.149,21.217,False
ZINC000000007442,lig1161,target001,autodock,-8.310,target001,dock,-38.499,7.549,False
ZINC000000007455,lig1162,target001,autodock,-8.910,target001,dock,-39.956,5.432,False
ZINC000000007459,lig1163,target001,autodock,-7.460,target001,,,,False
ZINC000000007460,lig1164,target001,autodock,-8.680,target001,dock,-40.854,6.029,False
ZINC000000007461,lig1165,target001,autodock,-8.440,target001,dock,-32.207,6.011,False
ZINC000000007490,lig1166,target001,autodock,-7.000,target001,dock,-33.298,21.627,False
ZINC000000007493,lig1167,target001,autodock,-8.650,target001,dock,-32.610,4.627,False
ZINC000000007496,lig1168,target001,autodock,-7.230,target001,,,,False
ZINC000000007501,lig1169,target001,autodock,-6.060,target001,dock,-27.111,20.042,False
ZINC000000007508,lig1170,target001,autodock,-7.420,target001,dock,-35.441,20.972,False
ZINC000000007518,lig1171,target001,autodock,-8.480,target001,,,,False
ZINC000000007525,lig1172,target001,autodock,-8.450,target001,,,,False
ZINC000000007528,lig1173,target001,autodock,-9.840,target001,dock,-50.139,6.449,False
ZINC000000007536,lig1174,target001,autodock,-8.960,target001,,,,False
ZINC000000007547,lig1175,target001,autodock,-7.710,target001,,,,False
ZINC000000007571,lig1176,target001,autodock,-7.000,target001,dock,-29.750,21.088,False
ZINC000000007587,lig1177,target001,autodock,-6.710,target001,,,,False
ZINC000000007604,lig1178,target001,autodock,-6.200,target001,dock,-29.852,18.069,False
ZINC000000007614,lig1179,target001,autodock,-8.790,target001,dock,-37.488,6.321,False
ZINC000000007621,lig1180,target001,autodock,-7.900,target001,dock,-33.290,23.196,False
ZINC000000007623,lig1181,target001,autodock,-6.270,target001,dock,-29.416,17.348,False
ZINC000000007633,lig1182,target001,autodock,-7.880,target001,,,,False
ZINC000000007677,lig1183,target001,autodock,-8.610,target001,,,,False
ZINC000000007697,lig1184,target001,autodock,-8.970,target001,,,,False
ZINC000000007708,lig1185,target001,autodock,-9.190,target001,dock,-35.809,3.956,False
ZINC000000007724,lig1186,target001,autodock,-8.510,target001,dock,-38.544,4.638,False
ZINC000000007743,lig1187,target001,autodock,-6.430,target001,,,,False
ZINC000000007754,lig1188,target001,autodock,-7.060,target001,dock,-31.349,20.930,False
ZINC000000007761,lig1189,target001,autodock,-8.090,target001,dock,-42.785,4.639,False
ZINC000000007782,lig1190,target001,autodock,-7.190,target001,dock,-33.557,3.834,False
ZINC000000007879,lig1191,target001,autodock,-8.540,target001,dock,-33.610,7.935,False
ZINC000000007889,lig1192,target001,autodock,-6.080,target001,dock,-30.662,20.676,False
ZINC000000007947,lig1193,target001,autodock,-6.250,target001,,,,False
ZINC000000007981,lig1194,target001,autodock,-7.630,target001,,,,False
ZINC000000007990,lig1195,target001,autodock,-6.300,target001,,,,False
ZINC000000008010,lig1196,target001,autodock,-8.450,target001,,,,False
ZINC000000008011,lig1197,target001,autodock,-9.610,target001,,,,False
ZINC000000008028,lig1198,target001,autodock,-6.620,target001,dock,-28.874,3.585,False
ZINC000000008039,lig1199,target001,autodock,-7.320,target001,dock,-37.539,6.717,False
ZINC000000008046,lig1200,target001,autodock,-6.920,target001,dock,-30.613,5.359,False
ZINC000000008066,lig1201,target001,autodock,-5.920,target001,dock,-27.968,3.729,False
ZINC000000008107,lig1202,target001,autodock,-8.470,target001,dock,-31.530,3.606,False
ZINC000000008126,lig1203,target001,autodock,-8.260,target001,dock,-32.686,20.311,False
ZINC000000008247,lig1204,target001,autodock,-5.970,target001,dock,-30.537,7.955,False
ZINC000000008248,lig1205,target001,autodock,-6.430,target001,dock,-31.640,20.033,False
ZINC000000008254,lig1206,target001,autodock,-8.570,target001,,,,False
ZINC000000008255,lig1207,target001,autodock,-7.670,target001,dock,-35.376,4.963,False
ZINC000000008262,lig1208,target001,autodock,-7.380,target001,dock,-31.256,20.474,False
ZINC000000008288,lig1209,target001,autodock,-6.190,target001,dock,-34.563,23.741,False
ZINC000000008332,lig1210,target001,autodock,-7.200,target001,,,,False
ZINC000000008420,lig1211,target001,autodock,-8.070,target001,,,,False
ZINC000000008474,lig1212,target001,autodock,-6.690,target001,dock,-28.989,5.410,False
ZINC000000008476,lig1213,target001,autodock,-7.320,target001,dock,-34.145,3.505,False
ZINC000000008479,lig1214,target001,autodock,-8.310,target001,dock,-34.120,12.901,False
ZINC000000008525,lig1215,target001,autodock,-7.590,target001,dock,-34.655,20.532,False
ZINC000000008526,lig1216,target001,autodock,-7.270,target001,dock,-33.612,22.888,False
ZINC000000008557,lig1217,target001,autodock,-8.670,target001,,,,False
ZINC000000008558,lig1218,target001,autodock,-6.850,target001,dock,-29.982,0.006,True
ZINC000000008580,lig1219,target001,autodock,-6.140,target001,dock,-28.234,17.985,False
ZINC000000008582,lig1220,target001,autodock,-8.040,target001,,,,False
ZINC000000008596,lig1221,target001,autodock,-6.600,target001,dock,-30.640,2.642,False
ZINC000000008597,lig1222,target001,autodock,-6.650,target001,dock,-30.248,19.715,False
ZINC000000008604,lig1223,target001,autodock,-8.430,target001,dock,-40.463,5.620,False
ZINC000000008605,lig1224,target001,autodock,-5.560,target001,dock,-29.142,1.974,True
ZINC000000008630,lig1225,target001,autodock,-7.720,target001,,,,False
ZINC000000008634,lig1226,target001,autodock,-7.280,target001,dock,-32.733,4.076,False
ZINC000000008649,lig1227,target001,autodock,-8.220,target001,dock,-37.408,3.409,False
ZINC000000008650,lig1228,target001,autodock,-9.230,target001,dock,-35.242,5.265,False
ZINC000000008664,lig1229,target001,autodock,-8.480,target001,dock,-33.703,7.629,False
ZINC000000008678,lig1230,target001,autodock,-7.090,target001,,,,False
ZINC000000008690,lig1231,target001,autodock,-7.570,target001,,,,False
ZINC000000008694,lig1232,target001,autodock,-8.610,target001,dock,-41.681,8.430,False
ZINC000000008705,lig1233,target001,autodock,-8.200,target001,,,,False
ZINC000000008712,lig1234,target001,autodock,-7.220,target001,,,,False
ZINC000000008714,lig1235,target001,autodock,-6.860,target001,dock,-33.974,8.505,False
ZINC000000008717,lig1236,target001,autodock,-8.160,target001,,,,False
ZINC000000008732,lig1237,target001,autodock,-8.710,target001,dock,-41.266,7.269,False
ZINC000000008736,lig1238,target001,autodock,-6.770,target001,dock,-30.198,16.764,False
ZINC000000008754,lig1239,target001,autodock,-6.780,target001,dock,-33.680,6.991,False
ZINC000000008760,lig1240,target001,autodock,-6.270,target001,dock,-27.111,19.957,False
ZINC000000008767,lig1241,target001,autodock,-6.620,target001,dock,-37.014,5.421,False
ZINC000000008769,lig1242,target001,autodock,-7.910,target001,,,,False
ZINC000000008780,lig1243,target001,autodock,-5.920,target001,dock,-33.949,3.329,False
ZINC000000008787,lig1244,target001,autodock,-7.590,target001,dock,-31.616,20.047,False
ZINC000000008794,lig1245,target001,autodock,-8.050,target001,dock,-40.256,10.693,False
ZINC000000008809,lig1246,target001,autodock,-8.530,target001,dock,-34.049,2.833,False
ZINC000000008820,lig1247,target001,autodock,-7.910,target001,dock,-37.502,4.761,False
ZINC000000008826,lig1248,target001,autodock,-9.010,target001,,,,False
ZINC000000008847,lig1249,target001,autodock,-8.600,target001,dock,-34.836,3.621,False
ZINC000000008849,lig1250,target001,autodock,-7.260,target001,,,,False
ZINC000000008854,lig1251,target001,autodock,-8.650,target001,dock,-33.081,3.169,False
ZINC000000008866,lig1252,target001,autodock,-9.860,target001,,,,False
ZINC000000008885,lig1253,target001,autodock,-8.150,target001,dock,-28.889,26.586,False
ZINC000000008906,lig1254,target001,autodock,-7.920,target001,dock,-28.144,4.571,False
ZINC000000008907,lig1255,target001,autodock,-7.690,target001,dock,-34.057,20.335,False
ZINC000000008908,lig1256,target001,autodock,-6.930,target001,dock,-32.668,5.977,False
ZINC000000008911,lig1257,target001,autodock,-7.670,target001,dock,-35.827,17.376,False
ZINC000000008932,lig1258,target001,autodock,-5.620,target001,dock,-31.854,22.058,False
ZINC000000008933,lig1259,target001,autodock,-8.300,target001,,,,False
ZINC000000008935,lig1260,target001,autodock,-7.440,target001,dock,-34.874,20.336,False
ZINC000000008936,lig1261,target001,autodock,-5.310,target001,dock,-29.164,22.240,False
ZINC000000008954,lig1262,target001,autodock,-8.240,target001,,,,False
ZINC000000008959,lig1263,target001,autodock,-9.210,target001,dock,-35.118,5.640,False
ZINC000000008974,lig1264,target001,autodock,-7.730,target001,dock,-30.457,3.471,False
ZINC000000008987,lig1265,target001,autodock,-6.330,target001,dock,-39.091,4.656,False
ZINC000000008997,lig1266,target001,autodock,-8.860,target001,,,,False
ZINC000000009005,lig1267,target001,autodock,-6.570,target001,dock,-28.087,16.685,False
ZINC000000009006,lig1268,target001,autodock,-7.970,target001,dock,-35.721,5.989,False
ZINC000000009017,lig1269,target001,autodock,-9.030,target001,,,,False
ZINC000000009032,lig1270,target001,autodock,-9.230,target001,dock,-35.183,19.132,False
ZINC000000009033,lig1271,target001,autodock,-8.540,target001,,,,False
ZINC000000009044,lig1272,target001,autodock,-6.390,target001,,,,False
ZINC000000009049,lig1273,target001,autodock,-7.770,target001,dock,-37.034,19.648,False
ZINC000000009057,lig1274,target001,autodock,-6.920,target001,dock,-33.934,23.485,False
ZINC000000009061,lig1275,target001,autodock,-9.110,target001,dock,-43.231,3.502,False
ZINC000000009073,lig1276,target001,autodock,-7.730,target001,,,,False
ZINC000000009080,lig1277,target001,autodock,-9.520,target001,,,,False
ZINC000000009082,lig1278,target001,autodock,-8.950,target001,dock,-40.021,3.232,False
ZINC000000009083,lig1279,target001,autodock,-7.210,target001,dock,-37.412,20.790,False
ZINC000000009086,lig1280,target001,autodock,-8.040,target001,,,,False
ZINC000000009090,lig1281,target001,autodock,-8.080,target001,dock,-37.960,3.822,False
ZINC000000009097,lig1282,target001,autodock,-7.810,target001,dock,-31.555,2.902,False
ZINC000000009107,lig1283,target001,autodock,-9.070,target001,dock,-40.696,7.384,False
ZINC000000009111,lig1284,target001,autodock,-7.250,target001,dock,-32.009,18.662,False
ZINC000000009117,lig1285,target001,autodock,-7.810,target001,,,,False
ZINC000000009129,lig1286,target001,autodock,-8.080,target001,dock,-35.385,4.461,False
ZINC000000009136,lig1287,target001,autodock,-8.530,target001,,,,False
ZINC000000009158,lig1288,target001,autodock,-7.330,target001,,,,False
ZINC000000009173,lig1289,target001,autodock,-8.290,target001,dock,-39.604,5.409,False
ZINC000000009177,lig1290,target001,autodock,-8.750,target001,dock,-35.596,6.444,False
ZINC000000009192,lig1291,target001,autodock,-7.500,target001,dock,-28.177,6.903,False
ZINC000000009203,lig1292,target001,autodock,-8.130,target001,dock,-30.682,0.595,True
ZINC000000009223,lig1293,target001,autodock,-6.830,target001,dock,-35.611,20.754,False
ZINC000000009241,lig1294,target001,autodock,-6.060,target001,dock,-30.486,23.073,False
ZINC000000009252,lig1295,target001,autodock,-7.910,target001,dock,-39.757,8.233,False
ZINC000000009262,lig1296,target001,autodock,-7.460,target001,dock,-28.460,19.192,False
ZINC000000009264,lig1297,target001,autodock,-7.180,target001,dock,-30.882,20.014,False
ZINC000000009278,lig1298,target001,autodock,-7.650,target001,dock,-38.815,9.232,False
ZINC000000009280,lig1299,target001,autodock,-9.040,target001,dock,-33.902,1.250,True
ZINC000000009283,lig1300,target001,autodock,-5.510,target001,dock,-29.610,21.066,False
ZINC000000009321,lig1301,target001,autodock,-7.020,target001,,,,False
ZINC000000009340,lig1302,target001,autodock,-7.410,target001,,,,False
ZINC000000009341,lig1303,target001,autodock,-7.240,target001,dock,-31.828,7.280,False
ZINC000000009342,lig1304,target001,autodock,-7.180,target001,,,,False
ZINC000000009350,lig1305,target001,autodock,-7.940,target001,,,,False
ZINC000000009353,lig1306,target001,autodock,-9.970,target001,dock,-50.660,8.296,False
ZINC000000009390,lig1307,target001,autodock,-5.840,target001,dock,-32.447,18.571,False
ZINC000000009392,lig1308,target001,autodock,-5.220,target001,dock,-29.843,5.581,False
ZINC000000009394,lig1309,target001,autodock,-8.060,target001,,,,False
ZINC000000009404,lig1310,target001,autodock,-6.670,target001,dock,-30.686,17.668,False
ZINC000000009463,lig1311,target001,autodock,-7.210,target001,,,,False
ZINC000000009515,lig1312,target001,autodock,-6.860,target001,dock,-36.643,0.001,True
