name,ligID,targetID_autodock,instance_autodock,autodock,targetID_dsx,instance_dsx,dsx,rmsd_autodock_dsx,consensus
ZINC000000012808,lig1435,target001,autodock,-8.330,target001,vina,-81.690,20.967,False
ZINC000000012844,lig1436,target001,vina,-6.040,target001,vina,-75.216,19.050,False
ZINC000000012846,lig1437,target001,autodock,-5.730,target001,dock,-72.863,21.665,False
ZINC000000012860,lig1438,target001,autodock,-8.270,target001,vina,-87.110,3.426,False
ZINC000000012877,lig1439,target001,autodock,-6.360,target001,autodock,-75.823,6.181,False
ZINC000000012896,lig1440,target001,autodock,-5.840,target001,dock,-68.975,5.532,False
ZINC000000012944,lig1441,target001,autodock,-5.920,target001,vina,-89.910,0.738,True
ZINC000000012956,lig1442,target001,autodock,-7.650,target001,vina,-96.387,3.498,False
ZINC000000012981,lig1443,target001,autodock,-8.250,target001,vina,-100.158,3.945,False
ZINC000000012984,lig1444,target001,autodock,-5.620,target001,vina,-72.393,20.157,False
ZINC000000012992,lig1445,target001,vina,-8.340,target001,autodock,-103.892,3.067,False
ZINC000000012993,lig1446,target001,autodock,-7.830,target001,vina,-100.117,4.357,False
ZINC000000013007,lig1447,target001,vina,-6.920,target001,vina,-97.579,0.000,True
ZINC000000013020,lig1448,target001,autodock,-8.260,target001,autodock,-88.909,1.213,True
ZINC000000013101,lig1449,target001,autodock,-7.240,target001,vina,-79.102,5.221,False
ZINC000000013128,lig1450,target001,autodock,-8.750,target001,vina,-102.582,3.914,False
ZINC000000013129,lig1451,target001,autodock,-8.230,target001,dock,-101.702,21.231,False
ZINC000000013140,lig1452,target001,autodock,-6.770,target001,vina,-89.782,1.533,True
ZINC000000013141,lig1453,target001,autodock,-9.000,target001,vina,-101.760,1.706,True
ZINC000000013142,lig1454,target001,autodock,-6.890,target001,autodock,-94.112,1.959,True
ZINC000000013144,lig1455,target001,autodock,-8.780,target001,autodock,-93.796,1.024,True
ZINC000000013145,lig1456,target001,autodock,-7.300,target001,autodock,-97.547,7.802,False
ZINC000000013146,lig1457,target001,autodock,-6.270,target001,autodock,-99.329,1.368,True
ZINC000000013147,lig1458,target001,autodock,-7.160,target001,autodock,-92.942,0.000,True
ZINC000000013366,lig1459,target001,autodock,-8.420,target001,autodock,-106.036,5.060,False
ZINC000000013384,lig1460,target001,autodock,-8.700,target001,vina,-103.007,5.578,False
ZINC000000013399,lig1461,target001,autodock,-6.220,target001,vina,-68.389,4.253,False
ZINC000000013452,lig1462,target001,autodock,-8.140,target001,vina,-89.711,5.071,False
ZINC000000013458,lig1463,target001,autodock,-7.490,target001,dock,-76.074,6.094,False
ZINC000000013541,lig1464,target001,autodock,-6.780,target001,vina,-97.599,8.925,False
ZINC000000013560,lig1465,target001,autodock,-8.080,target001,autodock,-75.006,0.000,True
ZINC000000013563,lig1466,target001,autodock,-6.670,target001,vina,-69.606,1.844,True
ZINC000000013601,lig1467,target001,autodock,-5.040,target001,dock,-72.760,19.402,False
ZINC000000013603,lig1468,target001,vina,-5.800,target001,autodock,-77.779,2.723,False
ZINC000000013615,lig1469,target001,autodock,-4.590,target001,autodock,-35.969,17.727,False
ZINC000000013616,lig1470,target001,autodock,-4.690,target001,vina,-37.463,13.834,False
ZINC000000013748,lig1471,target001,autodock,-6.750,target001,dock,-86.355,20.152,False
ZINC000000013803,lig1472,target001,autodock,-7.420,target001,autodock,-77.026,0.000,True
ZINC000000013805,lig1473,target001,autodock,-6.610,target001,vina,-73.929,3.174,False
ZINC000000013845,lig1474,target001,autodock,-6.730,target001,autodock,-70.928,5.267,False
ZINC000000013854,lig1475,target001,autodock,-8.330,target001,dock,-82.843,7.460,False
ZINC000000013855,lig1476,target001,autodock,-7.240,target001,dock,-85.718,20.632,False
ZINC000000013856,lig1477,target001,vina,-6.280,target001,dock,-81.616,19.386,False
ZINC000000013936,lig1478,target001,autodock,-9.430,target001,autodock,-113.281,2.540,False
ZINC000000013940,lig1479,target001,autodock,-8.380,target001,vina,-94.430,2.187,False
ZINC000000013982,lig1480,target001,autodock,-5.220,target001,vina,-77.977,3.087,False
ZINC000000014007,lig1481,target001,autodock,-8.410,target001,vina,-93.862,6.743,False
ZINC000000014023,lig1482,target001,autodock,-7.180,target001,dock,-77.886,13.360,False
ZINC000000014036,lig1483,target001,autodock,-7.550,target001,autodock,-76.823,0.000,True
ZINC000000014042,lig1484,target001,autodock,-4.710,target001,vina,-68.401,5.616,False
ZINC000000014119,lig1485,target001,autodock,-8.690,target001,vina,-100.211,4.701,False
ZINC000000014122,lig1486,target001,vina,-7.360,target001,autodock,-102.809,0.223,True
ZINC000000014136,lig1487,target001,autodock,-6.440,target001,dock,-73.785,20.001,False
ZINC000000014168,lig1488,target001,vina,-7.250,target001,vina,-84.257,5.736,False
ZINC000000014171,lig1489,target001,autodock,-8.210,target001,vina,-91.724,5.350,False
ZINC000000014233,lig1490,target001,autodock,-10.060,target001,autodock,-109.088,0.000,True
ZINC000000014275,lig1491,target001,autodock,-6.730,target001,autodock,-87.247,3.587,False
ZINC000000014346,lig1492,target001,autodock,-7.040,target001,vina,-95.951,2.101,False
ZINC000000014360,lig1493,target001,autodock,-8.200,target001,vina,-95.800,4.950,False
ZINC000000014362,lig1494,target001,autodock,-7.380,target001,vina,-66.607,20.354,False
ZINC000000014415,lig1495,target001,vina,-10.030,target001,vina,-95.842,5.293,False
ZINC000000014417,lig1496,target001,vina,-9.090,target001,vina,-91.546,0.000,True
ZINC000000014419,lig1497,target001,vina,-9.960,target001,vina,-103.891,2.798,False
ZINC000000014421,lig1498,target001,vina,-9.170,target001,dock,-99.494,5.386,False
ZINC000000014479,lig1499,target001,autodock,-6.270,target001,dock,-77.896,20.604,False
ZINC000000014481,lig1500,target001,autodock,-6.860,target001,autodock,-95.985,3.240,False
ZINC000000014482,lig1501,target001,autodock,-7.430,target001,dock,-82.267,3.315,False
ZINC000000014493,lig1502,target001,autodock,-8.810,target001,autodock,-99.282,6.160,False
ZINC000000014497,lig1503,target001,autodock,-7.840,target001,autodock,-98.505,3.667,False
ZINC000000014556,lig1504,target001,autodock,-7.300,target001,autodock,-99.143,0.000,True
ZINC000000014633,lig1505,target001,autodock,-9.040,target001,vina,-93.920,5.474,False
ZINC000000014636,lig1506,target001,autodock,-7.280,target001,dock,-74.083,5.928,False
ZINC000000014864,lig1507,target001,autodock,-8.270,target001,autodock,-103.167,5.253,False
ZINC000000014894,lig1508,target001,autodock,-7.390,target001,vina,-66.362,4.958,False
ZINC000000014895,lig1509,target001,autodock,-6.690,target001,autodock,-71.901,2.027,False
ZINC000000014897,lig1510,target001,vina,-7.480,target001,vina,-71.700,4.905,False
ZINC000000014898,lig1511,target001,autodock,-7.670,target001,autodock,-70.759,6.067,False
ZINC000000014900,lig1512,target001,autodock,-7.790,target001,autodock,-76.168,0.000,True
ZINC000000014901,lig1513,target001,autodock,-7.790,target001,autodock,-77.778,0.791,True
ZINC000000014906,lig1514,target001,autodock,-7.420,target001,vina,-82.458,20.681,False
ZINC000000014936,lig1515,target001,vina,-8.790,target001,autodock,-90.249,3.469,False
ZINC000000014937,lig1516,target001,autodock,-10.650,target001,autodock,-110.693,0.000,True
ZINC000000014940,lig1517,target001,autodock,-9.690,target001,vina,-98.213,5.499,False
ZINC000000014945,lig1518,target001,vina,-7.760,target001,autodock,-98.523,15.093,False
ZINC000000014953,lig1519,target001,autodock,-6.630,target001,vina,-93.436,5.171,False
ZINC000000014964,lig1520,target001,autodock,-5.750,target001,vina,-82.729,7.110,False
ZINC000000014988,lig1521,target001,vina,-6.910,target001,vina,-71.839,5.067,False
ZINC000000014991,lig1522,target001,autodock,-8.790,target001,vina,-84.249,2.011,False
ZINC000000015062,lig1523,target001,autodock,-7.810,target001,dock,-91.527,6.615,False
ZINC000000015072,lig1524,target001,vina,-5.770,target001,dock,-85.983,19.031,False
ZINC000000015095,lig1525,target001,autodock,-7.650,target001,vina,-83.564,20.344,False
ZINC000000015124,lig1526,target001,autodock,-7.620,target001,autodock,-89.599,7.526,False
ZINC000000015125,lig1527,target001,autodock,-8.000,target001,vina,-99.087,4.905,False
ZINC000000015126,lig1528,target001,autodock,-7.530,target001,autodock,-79.172,21.138,False
ZINC000000015129,lig1529,target001,autodock,-7.770,target001,autodock,-86.514,4.523,False
ZINC000000015175,lig1530,target001,vina,-8.500,target001,vina,-83.812,2.927,False
ZINC000000015200,lig1531,target001,vina,-8.870,target001,vina,-109.316,0.000,True
ZINC000000015202,lig1532,target001,autodock,-8.690,target001,vina,-96.097,6.495,False
ZINC000000015216,lig1533,target001,autodock,-7.340,target001,autodock,-78.371,6.708,False
ZINC000000015463,lig1534,target001,autodock,-7.930,target001,vina,-85.752,5.418,False
ZINC000000015464,lig1535,target001,autodock,-7.890,target001,autodock,-77.211,5.245,False
ZINC000000015465,lig1536,target001,autodock,-8.140,target001,dock,-88.691,5.309,False
ZINC000000015557,lig1537,target001,dock,-7.600,target001,autodock,-101.976,4.209,False
ZINC000000015566,lig1538,target001,autodock,-7.920,target001,autodock,-80.684,5.282,False
ZINC000000015586,lig1539,target001,autodock,-7.520,target001,autodock,-76.840,0.000,True
ZINC000000015627,lig1540,target001,vina,-7.010,target001,dock,-71.518,18.801,False
ZINC000000015667,lig1541,target001,autodock,-6.500,target001,autodock,-68.601,13.203,False
ZINC000000015683,lig1542,target001,autodock,-7.890,target001,autodock,-85.446,8.896,False
ZINC000000015752,lig1543,target001,autodock,-7.470,target001,vina,-77.724,5.538,False
ZINC000000015778,lig1544,target001,vina,-8.050,target001,dock,-88.947,3.085,False
ZINC000000015847,lig1545,target001,autodock,-8.510,target001,autodock,-98.702,1.461,True
ZINC000000015951,lig1546,target001,autodock,-6.550,target001,dock,-77.631,21.429,False
ZINC000000015978,lig1547,target001,autodock,-10.360,target001,autodock,-96.208,4.996,False
ZINC000000015980,lig1548,target001,autodock,-10.090,target001,autodock,-91.841,0.000,True
ZINC000000015981,lig1549,target001,autodock,-9.910,target001,vina,-92.192,6.159,False
ZINC000000016050,lig1550,target001,autodock,-8.950,target001,autodock,-107.864,2.597,False
ZINC000000016077,lig1551,target001,autodock,-6.560,target001,dock,-95.176,3.930,False
ZINC000000016139,lig1552,target001,vina,-6.570,target001,vina,-96.910,7.334,False
ZINC000000016140,lig1553,target001,autodock,-8.280,target001,vina,-93.951,1.879,True
ZINC000000016141,lig1554,target001,autodock,-8.250,target001,vina,-99.274,4.355,False
ZINC000000016183,lig1555,target001,autodock,-8.510,target001,autodock,-92.506,5.536,False
ZINC000000016262,lig1556,target001,autodock,-9.010,target001,autodock,-83.176,0.861,True
ZINC000000016263,lig1557,target001,autodock,-8.620,target001,autodock,-77.858,5.719,False
ZINC000000016264,lig1558,target001,autodock,-8.080,target001,autodock,-84.335,2.916,False
ZINC000000016265,lig1559,target001,autodock,-8.180,target001,autodock,-83.959,5.735,False
ZINC000000016382,lig1560,target001,autodock,-7.270,target001,dock,-69.901,4.530,False
ZINC000000016386,lig1561,target001,autodock,-6.260,target001,autodock,-81.598,21.322,False
ZINC000000016405,lig1562,target001,autodock,-6.670,target001,vina,-90.904,7.393,False
ZINC000000016418,lig1563,target001,autodock,-8.450,target001,vina,-88.236,4.695,False
ZINC000000016460,lig1564,target001,autodock,-6.730,target001,autodock,-78.071,4.718,False
ZINC000000016470,lig1565,target001,autodock,-7.480,target001,autodock,-79.003,0.000,True
ZINC000000016518,lig1566,target001,autodock,-6.880,target001,vina,-76.770,5.537,False
ZINC000000016520,lig1567,target001,autodock,-8.090,target001,vina,-84.621,4.392,False
ZINC000000016665,lig1568,target001,autodock,-8.640,target001,vina,-92.772,6.053,False
ZINC000000016688,lig1569,target001,autodock,-8.190,target001,autodock,-97.201,6.177,False
ZINC000000016693,lig1570,target001,autodock,-6.560,target001,vina,-84.250,6.345,False
ZINC000000016722,lig1571,target001,autodock,-7.040,target001,autodock,-86.824,1.118,True
ZINC000000016835,lig1572,target001,autodock,-7.260,target001,vina,-81.429,19.970,False
ZINC000000016846,lig1573,target001,autodock,-7.630,target001,autodock,-94.986,5.105,False
ZINC000000016869,lig1574,target001,autodock,-6.990,target001,vina,-85.797,2.866,False
ZINC000000016899,lig1575,target001,vina,-7.730,target001,autodock,-101.103,4.708,False
ZINC000000016912,lig1576,target001,autodock,-6.690,target001,dock,-87.981,8.488,False
ZINC000000016955,lig1577,target001,autodock,-6.180,target001,autodock,-82.264,3.973,False
ZINC000000016970,lig1578,target001,autodock,-6.970,target001,dock,-77.663,5.089,False
ZINC000000016978,lig1579,target001,autodock,-9.730,target001,autodock,-104.629,0.000,True
ZINC000000016983,lig1580,target001,autodock,-10.010,target001,vina,-95.380,5.379,False
ZINC000000017041,lig1581,target001,vina,-9.060,target001,vina,-94.301,12.773,False
ZINC000000017058,lig1582,target001,autodock,-8.240,target001,autodock,-103.624,0.010,True
ZINC000000017069,lig1583,target001,autodock,-8.490,target001,autodock,-113.702,13.312,False
ZINC000000017071,lig1584,target001,autodock,-8.300,target001,autodock,-102.594,5.757,False
ZINC000000017075,lig1585,target001,autodock,-6.700,target001,autodock,-87.171,6.326,False
ZINC000000017086,lig1586,target001,autodock,-6.250,target001,autodock,-67.068,1.616,True
ZINC000000017104,lig1587,target001,vina,-9.760,target001,autodock,-98.335,3.826,False
ZINC000000017106,lig1588,target001,autodock,-7.730,target001,autodock,-103.871,5.859,False
ZINC000000017113,lig1589,target001,autodock,-9.220,target001,autodock,-101.128,4.826,False
ZINC000000017115,lig1590,target001,autodock,-10.350,target001,vina,-107.353,5.473,False
ZINC000000017116,lig1591,target001,autodock,-8.200,target001,vina,-104.861,3.266,False
ZINC000000017137,lig1592,target001,autodock,-9.620,target001,vina,-102.882,6.848,False
ZINC000000017187,lig1593,target001,autodock,-6.130,target001,autodock,-85.056,0.000,True
ZINC000000017230,lig1594,target001,autodock,-6.580,target001,vina,-84.574,5.502,False
ZINC000000017280,lig1595,target001,autodock,-10.850,target001,vina,-77.999,5.354,False
ZINC000000017343,lig1596,target001,vina,-8.970,target001,autodock,-99.067,1.115,True
ZINC000000017382,lig1597,target001,autodock,-6.050,target001,vina,-94.018,20.417,False
ZINC000000017399,lig1598,target001,autodock,-7.390,target001,dock,-80.918,20.589,False
ZINC000000017401,lig1599,target001,autodock,-7.770,target001,dock,-79.106,5.745,False
ZINC000000017402,lig1600,target001,autodock,-7.420,target001,dock,-87.941,3.441,False
ZINC000000017403,lig1601,target001,autodock,-7.730,target001,vina,-84.668,6.745,False
ZINC000000017404,lig1602,target001,autodock,-8.490,target001,autodock,-79.827,6.992,False
ZINC000000017407,lig1603,target001,autodock,-7.620,target001,vina,-85.218,22.307,False
ZINC000000017408,lig1604,target001,autodock,-7.940,target001,vina,-81.841,6.978,False
ZINC000000017440,lig1605,target001,vina,-5.800,target001,autodock,-86.712,3.321,False
ZINC000000017521,lig1606,target001,autodock,-7.590,target001,autodock,-90.393,5.839,False
ZINC000000017560,lig1607,target001,autodock,-6.360,target001,autodock,-83.224,2.182,False
ZINC000000017599,lig1608,target001,autodock,-7.060,target001,dock,-105.586,21.672,False
ZINC000000017605,lig1609,target001,autodock,-7.050,target001,dock,-102.791,22.360,False
ZINC000000017606,lig1610,target001,autodock,-6.650,target001,dock,-106.241,22.645,False
ZINC000000017607,lig1611,target001,autodock,-7.630,target001,autodock,-84.230,20.258,False
ZINC000000017634,lig1612,target001,dock,-7.570,target001,autodock,-85.861,2.564,False
ZINC000000017644,lig1613,target001,autodock,-6.820,target001,vina,-90.995,16.276,False
ZINC000000017659,lig1614,target001,vina,-8.120,target001,autodock,-92.106,3.974,False
ZINC000000017725,lig1615,target001,autodock,-8.140,target001,autodock,-76.120,4.579,False
ZINC000000017728,lig1616,target001,autodock,-10.240,target001,vina,-109.299,5.327,False
ZINC000000017729,lig1617,target001,autodock,-9.960,target001,vina,-103.044,21.690,False
ZINC000000017806,lig1618,target001,autodock,-9.280,target001,autodock,-96.237,6.146,False
ZINC000000017809,lig1619,target001,vina,-7.170,target001,vina,-83.148,3.991,False
ZINC000000017820,lig1620,target001,autodock,-8.630,target001,autodock,-99.381,0.457,True
ZINC000000017834,lig1621,target001,autodock,-5.510,target001,dock,-62.478,21.996,False
ZINC000000017875,lig1622,target001,vina,-8.010,target001,vina,-76.843,3.061,False
ZINC000000017919,lig1623,target001,autodock,-6.450,target001,vina,-74.764,2.681,False
ZINC000000017933,lig1624,target001,autodock,-7.330,target001,autodock,-85.273,3.919,False
ZINC000000017967,lig1625,target001,autodock,-7.250,target001,vina,-86.058,19.862,False
ZINC000000017995,lig1626,target001,autodock,-8.260,target001,dock,-85.877,5.626,False
ZINC000000017999,lig1627,target001,autodock,-7.030,target001,autodock,-86.028,1.645,True
ZINC000000018011,lig1628,target001,autodock,-7.170,target001,autodock,-83.614,0.463,True
ZINC000000018028,lig1629,target001,autodock,-9.790,target001,autodock,-94.711,4.428,False
